episode_number,total_reward,collisions,trajectory_distance,goal_distance
58,911.0546801239252,0,21.606062254406407,9.665178122023457
59,-181.1561249527149,52,17.98649461929081,15.876098584455315
60,-144.47932161577046,56,51.99473933718039,17.137696010170593
61,539.5365307033062,1,21.528363427196204,9.654472444060476
62,220.87246622890234,75,20.782462178194592,10.6130460330577
63,-4.497350767254829,51,17.59246938001247,16.62522040335269
64,670.6437179408967,0,21.839991716913772,9.01351243921164
65,116.29030661657453,56,68.03770572075861,14.268910610894347
66,-131.1772795455763,49,56.36825277836824,17.122376950342353
67,-541.289352171123,77,43.6852758062813,21.64159156347012
68,141.6039900407195,65,44.49806010078398,10.428147377589356
69,-159.36580175161362,64,18.705033199068552,15.378608888449985
70,66.2537006502971,48,23.21168251859526,12.921771182639404
71,509.7758085299283,0,21.130287517040053,9.560618568012991
72,-195.24947557225823,50,15.658114666923936,18.220036478268298
73,286.5116490200162,12,20.44901293649213,11.514088056169385
74,200.67303882539272,70,21.195048381845208,10.579131046041981
75,848.5453863143921,1,21.567132928871082,9.971365485260712
76,-445.2802696451545,79,13.976147695977643,20.273530358091804
77,-228.37257643789053,42,12.668714778367086,21.32310356908411
78,-115.53940312564373,48,17.06292748259346,16.87405336101196
79,-258.12229450885206,71,49.453775703930425,16.75401396198852
80,55.7524851039052,34,18.494438338187397,15.235443050527715
81,168.53066212311387,61,22.318408326191165,12.653366831508379
82,292.3091588867828,14,20.304480867576512,11.815305301947348
83,232.18555632978678,59,21.046551803684952,10.753551345627049
84,212.7868075966835,65,22.471923899330278,12.004951805522689
85,874.1663976311684,0,21.37510610512709,9.780419714899855
86,-353.94077653996646,68,13.669734125161694,19.9863634033891
87,289.0342457666993,45,22.30507468172976,12.420846931774472
88,218.04324765503407,3,20.973531500597094,10.81821534486371
89,798.6587340757251,0,62.031790884540676,9.20403403566185
90,-228.5736585482955,77,16.57287237240468,17.112421000887178
91,293.88125274702907,21,53.47015845752266,12.628914985185874
92,185.75245331972837,21,21.521051951541274,12.463251488166069
93,-36.62587559223175,34,58.44517225757196,16.86811226313962
94,-486.1561531089246,62,11.784715441449464,22.212821801979974
95,557.5589106231928,24,25.29096639274707,9.954394466165084
96,266.3196519203484,17,24.95446129852044,10.46915035957317
97,199.89954397953989,34,69.36722461285726,10.795147197479066
98,474.59831515699625,0,61.49929396861982,9.135541653004578
99,-74.11121601890773,46,17.406249995650867,16.41518297909019
100,809.9197814166546,10,25.031834219846065,9.876108093429506
