episode_number,total_reward,collisions,trajectory_distance,goal_distance
36,967.4685598053038,0,21.149185276575274,9.188537543180436
37,903.2930267378688,0,21.750314672234865,9.121296162165255
38,966.1149044334888,0,21.609255504859306,9.029874175827937
39,910.0071072652936,0,20.564502801752912,9.760507980018339
40,955.1190192401409,0,20.54271719705449,9.81674669762573
41,944.7471168935299,0,21.746876983610086,8.94361040806703
42,934.7995097860694,0,22.049131094986407,9.025518196818567
43,967.1655663251877,0,21.142589522920787,9.521815254579614
44,992.3151578307152,0,21.111871231823663,9.8901472656416
45,944.0363688357174,0,20.625952991459936,9.814131565377002
46,941.1165540218353,0,22.07060159778971,8.799199977513398
47,945.7783243097365,0,20.771749439798114,9.743676450427712
48,955.8428997546434,0,20.90075605767186,9.62924169751294
49,927.1278834342957,0,20.33331652217648,9.956576605717716
50,946.5229675546288,0,20.737475610329813,9.904726372047339
51,902.2762703094631,0,22.80416331097428,9.32910536223563
52,871.9803735390306,0,21.449334159066527,9.35652986275609
53,968.1534335333854,0,22.10939514250044,8.389472716369756
54,947.0635207816958,0,20.47281235455937,9.922985697140273
55,866.0830993875861,0,20.949768510377112,9.732241986662933
56,950.7717067748308,0,20.737292306257824,9.788634297467386
57,974.6732803210616,0,21.156819159440175,9.287828639422798
58,917.7979566752911,0,22.171729829580116,8.6122322162099
59,925.5888708718121,0,21.827570801635847,9.059832392540798
60,947.1844427287579,0,21.40859490041246,9.20794197841904
61,965.3928222134709,0,21.38634555702205,9.104383476490417
62,908.7836900800467,0,20.738927599174207,9.640722079415617
63,966.2030971199274,0,21.3367066743675,9.05678906663439
64,900.885038882494,0,20.71674400897315,9.711076933244476
65,892.8529893159866,0,20.865546173817005,9.488128019602916
66,944.0553921163082,0,21.594600325412035,9.53052757351157
67,926.8913263380527,0,21.768350643012923,8.497729153309288
68,909.9960926249623,0,20.511130060808554,9.99830120794148
69,926.4658171720803,0,20.899937138957426,9.656633662254624
70,927.5695171803236,0,20.769377615291393,9.931957243449165
71,945.1327885016799,0,21.451116824688036,9.164606911600073
72,945.3919258415699,0,63.87627058828747,9.653997135037883
73,916.9651901349425,0,20.51998970548856,9.954385040409843
74,953.9146603643894,0,21.46068790393954,8.963557817919247
75,927.2999212741852,0,20.89708940132147,9.675812271251216
76,836.9878489179537,0,62.64161277348944,9.797412279219015
77,927.2908660322428,0,20.95720647151424,9.476595833263378
78,907.40353089571,0,21.762106834742326,9.066051068443144
79,949.711735079065,0,21.47857638853791,8.84499369568976
80,925.5827365964651,0,20.38498011425549,9.99331259164776
81,907.2956584915519,0,21.018392376686993,9.409447588236292
82,923.4854093044996,0,21.543916593070463,9.645988493009199
83,954.0156424939632,0,20.448314200062025,9.952308700540174
84,952.0946923941374,0,21.007843454995886,9.590990452996426
85,878.0040154494345,0,20.86632115974724,9.542897430942707
86,943.3991014510393,0,21.03764496429373,9.77130269510435
87,945.7591390162706,0,20.833442484129055,9.456086019118386
88,929.4526205826551,0,20.75615093129062,9.49523022820104
89,888.9747807979584,0,20.94912676300957,9.654523848194113
90,956.9086244683713,0,62.78102216703805,8.692321956604202
91,897.838867161423,0,21.657009400313825,9.182420965593206
92,906.1108021765249,0,20.535429877659638,9.88839121112654
93,878.3622156232595,1,65.10804911951249,9.627995874530757
94,935.9408532902598,0,21.31794151216026,9.108040692542058
95,879.8973910744535,0,20.516050230547812,9.878522177911645
96,956.6622456386685,0,20.543930809594382,9.734058100970234
97,926.5767219439149,0,20.681613690067387,9.94461924771449
98,946.7199080884457,0,20.493083409145438,9.964112740141603
99,926.1272518485785,0,20.8186736501723,9.51680063021103
100,908.683744430542,0,20.586037572339457,9.730184808637329
